ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Type_of_order,Type_of_vehicle,Time_taken(min)
3A88,CHENRES06DEL02,34,4.6,13.054347,80.257221,13.074347,80.277221,Buffet ,scooter ,29
D12,PUNERES18DEL02,36,4.3,18.593481,73.785901,18.723481,73.915901,Meal ,motorcycle ,44
155C,RANCHIRES12DEL03,34,5,0.0,0.0,0.06,0.06,Drinks ,scooter ,26
1458,MUMRES19DEL03,29,4.7,19.131141,72.813074,19.19114,72.873074,Drinks ,motorcycle ,14
5D6B,PUNERES11DEL02,37,4.8,18.533811,73.899315,18.663811,74.029315,Drinks ,scooter ,35
A23D,VADRES03DEL03,22,4.4,22.32,73.17,22.38,73.23,Buffet ,motorcycle ,27
48BC,SURRES19DEL02,27,4.1,21.149669,72.772629,21.229669,72.852629,Buffet ,motorcycle ,32
18CA,VADRES16DEL03,29,4.6,0.0,0.0,0.06,0.06,Meal ,scooter ,25
1604,HYDRES12DEL03,31,4.4,17.429585,78.392621,17.489585,78.452621,Drinks ,motorcycle ,40
6B7E,HYDRES20DEL01,26,4.5,17.483216,78.552111,17.553216,78.622111,Drinks ,scooter ,23
BF0A,AGRRES07DEL02,29,4.6,-27.160934,-78.044095,27.180934,78.064095,Drinks ,motorcycle ,29
7F24,VADRES08DEL01,38,4.9,0.0,0.0,0.04,0.04,Buffet ,scooter ,18
C75B,AURGRES02DEL02,21,4.6,0.0,0.0,0.02,0.02,Buffet ,motorcycle ,23
ABCC,INDORES19DEL01,35,4.7,22.745536,75.893106,22.785536,75.933106,Meal ,scooter ,24
BCF1,CHENRES02DEL02,21,4.7,13.086438,80.220672,13.136439,80.270672,Buffet ,motorcycle ,14
C796,DEHRES09DEL02,32,5,30.332735,78.054222,30.412735,78.134222,Snack ,motorcycle ,41
AC1F,SURRES17DEL02,29,4.6,21.149569,72.772697,21.279569,72.902697,Drinks ,motorcycle ,16
1560,INDORES17DEL03,32,4.5,22.761226,75.887522,22.851226,75.977522,Buffet ,motorcycle ,37
904F,HYDRES05DEL02,20,4.5,17.433809,78.386744,17.483809,78.436744,Drinks ,motorcycle ,24
580D,INDORES17DEL03,28,4.6,22.761226,75.887522,22.791226,75.917522,Snack ,electric_scooter ,14
AAA3,SURRES14DEL02,23,4.7,21.157729,72.768726,21.237729,72.848726,Buffet ,motorcycle ,38
AD6A,COIMBRES17DEL01,32,4.9,11.026117,76.944652,11.036117,76.954652,Meal ,motorcycle ,25
220A,CHENRES05DEL03,33,4,13.058616,80.264151,13.118616,80.324151,Buffet ,scooter ,35
D97B,KOCRES06DEL01,36,4.3,9.982834,76.283268,10.022834,76.323268,Meal ,scooter ,39
979A,MUMRES01DEL02,35,3.7,19.12663,72.829976,19.25663,72.959976,Snack ,scooter ,31
B8BB,BANGRES07DEL01,38,4.3,12.978453,77.643685,12.988453,77.653685,Snack ,electric_scooter ,37
9942,MUMRES16DEL02,38,4.9,19.120083,72.907385,19.170083,72.957385,Snack ,motorcycle ,47
2210,RANCHIRES06DEL02,37,4.4,23.357804,85.325146,23.487804,85.455146,Snack ,motorcycle ,44
BD6E,CHENRES18DEL03,32,4.6,12.981615,80.231598,13.011615,80.261598,Snack ,motorcycle ,24
7724,JAPRES18DEL03,38,4.6,26.913987,75.752891,26.973987,75.812891,Drinks ,electric_scooter ,15
39EB,VADRES15DEL03,34,4.9,0.0,0.0,0.09,0.09,Drinks ,motorcycle ,40
59AA,PUNERES05DEL02,33,4.5,18.543626,73.905101,18.623626,73.985101,Snack ,motorcycle ,28
BCA4,COIMBRES11DEL01,20,5,11.001753,76.986241,11.111753,77.096241,Snack ,electric_scooter ,28
3EF0,JAPRES02DEL01,20,4.8,26.914142,75.805704,26.954142,75.845704,Meal ,motorcycle ,20
DCA0,GOARES20DEL02,32,4.8,0.0,0.0,0.05,0.05,Snack ,scooter ,27
DD5D,DEHRES02DEL01,26,4.7,0.0,0.0,0.04,0.04,Snack ,motorcycle ,10
45EA,JAPRES03DEL02,36,4.7,26.913483,75.803139,26.993483,75.883139,Snack ,electric_scooter ,25
DCB6,GOARES16DEL03,21,5,15.498603,73.826911,15.588603,73.916911,Meal ,scooter ,18
698D,MUMRES18DEL01,29,4.6,19.1093,72.825451,19.1793,72.895451,Meal ,motorcycle ,32
A29A,HYDRES18DEL02,33,4.6,17.450851,78.379347,17.580851,78.509347,Buffet ,motorcycle ,21
402B,PUNERES010DEL03,31,4.7,18.539299,73.897902,18.569299,73.927902,Drinks ,scooter ,18
5E7B,RANCHIRES17DEL03,32,4.8,23.374878,85.335739,23.404878,85.365739,Buffet ,motorcycle ,30
1FA6,PUNERES07DEL02,39,4.5,18.546947,73.900626,18.566947,73.920626,Drinks ,motorcycle ,19
B44B,HYDRES18DEL01,22,4.9,17.450851,78.379347,17.460851,78.389347,Meal ,scooter ,30
94DE,COIMBRES03DEL02,28,4.9,11.025083,77.015393,11.105083,77.095393,Drinks ,motorcycle ,31
D9E3,KNPRES01DEL02,32,4.6,26.483672,80.320708,26.503672,80.340708,Drinks ,scooter ,25
5C0B,BANGRES19DEL03,39,4.8,12.914264,77.6784,13.004264,77.7684,Meal ,motorcycle ,38
59EF,INDORES03DEL03,38,4.7,22.751857,75.866699,22.811857,75.926699,Snack ,electric_scooter ,30
26FC,MUMRES19DEL01,32,4.6,19.131141,72.813074,19.201141,72.883074,Drinks ,motorcycle ,37
6D71,JAPRES08DEL03,37,4.8,26.910262,75.783013,27.050262,75.923013,Drinks ,motorcycle ,27
D334,GOARES07DEL02,33,4.9,15.561295,73.749478,15.611295,73.799478,Buffet ,motorcycle ,29
9861,CHENRES12DEL01,29,4.7,12.972793,80.249982,13.012793,80.289982,Meal ,motorcycle ,39
135A,JAPRES17DEL03,29,4.5,26.892312,75.806896,27.032312,75.946896,Drinks ,motorcycle ,24
1AFF,RANCHIRES06DEL02,27,4.8,23.357804,85.325146,23.407804,85.375146,Meal ,scooter ,19
7D14,INDORES06DEL02,28,4.9,22.728163,75.884212,22.778163,75.934212,Meal ,motorcycle ,17
8C95,VADRES12DEL01,27,4.9,0.0,0.0,0.11,0.11,Drinks ,scooter ,22
DF12,AURGRES03DEL01,31,4.8,19.874733,75.353942,19.884733,75.363942,Buffet ,scooter ,11
2DAF,HYDRES05DEL02,20,2.5,17.433809,78.386744,17.563809,78.516744,Snack ,scooter ,43
7412,CHENRES16DEL02,27,4.5,13.049645,80.242268,13.179645,80.372268,Meal ,motorcycle ,16
C15C,KOLRES19DEL01,29,4.5,22.5491,88.400467,22.5891,88.440467,Drinks ,motorcycle ,18
69ED,HYDRES06DEL01,34,5,17.455894,78.375467,17.465894,78.385467,Snack ,motorcycle ,33
34C2,COIMBRES18DEL02,37,4.6,11.02091,76.940432,11.07091,76.990432,Snack ,motorcycle ,30
80BC,RANCHIRES08DEL02,24,4.6,23.353783,85.326967,23.483783,85.456967,Snack ,scooter ,38
A3F0,RANCHIRES20DEL02,27,4.8,23.39925,85.390464,23.47925,85.470464,Buffet ,scooter ,25
2B59,CHENRES19DEL03,32,4.6,12.986047,80.218114,13.076047,80.308114,Drinks ,motorcycle ,43
CE05,KNPRES03DEL01,28,4.6,26.469003,80.316344,26.539003,80.386344,Drinks ,motorcycle ,24
9F8D,HYDRES18DEL03,28,5,17.450851,78.379347,17.510851,78.439347,Buffet ,motorcycle ,17
6898,COIMBRES18DEL03,35,4.8,11.02091,76.940432,11.05091,76.970432,Meal ,motorcycle ,20
4BE4,INDORES09DEL02,26,4.9,22.725835,75.887648,22.855835,76.017648,Drinks ,motorcycle ,15
8BBC,CHENRES04DEL03,36,4.6,13.02978,80.208812,13.05978,80.238812,Meal ,motorcycle ,28
B4AC,INDORES04DEL01,37,4.6,22.753659,75.903365,22.863659,76.013365,Meal ,electric_scooter ,27
3609,HYDRES15DEL02,25,4.6,17.45971,78.368855,17.50971,78.418855,Snack ,motorcycle ,26
C89C,BHPRES04DEL01,35,4.6,23.184992,77.417227,23.294992,77.527227,Meal ,motorcycle ,36
306B,MUMRES01DEL02,25,4.6,19.12663,72.829976,19.20663,72.909976,Snack ,motorcycle ,14
C985,AGRRES11DEL02,24,4.9,27.163303,78.057044,27.183303,78.077044,Meal ,scooter ,16
2A67,RANCHIRES09DEL03,25,4.7,23.351058,85.325731,23.381058,85.355731,Snack ,motorcycle ,22
6E+63,HYDRES17DEL02,23,5,17.451976,78.385883,17.471976,78.405883,Buffet ,scooter ,14
2DE8,COIMBRES14DEL03,24,4.9,11.003681,76.975525,11.063681,77.035525,Drinks ,electric_scooter ,17
2B16,MUMRES03DEL02,35,4.7,19.22384,72.841347,19.27384,72.891347,Snack ,electric_scooter ,15
AF73,VADRES01DEL03,21,4.6,22.307898,73.167788,22.367898,73.227788,Snack ,motorcycle ,20
492F,SURRES12DEL02,21,5,21.183434,72.814492,21.263434,72.894492,Meal ,motorcycle ,28
CFDE,ALHRES16DEL02,37,4.8,25.450377,81.834236,25.470377,81.854236,Drinks ,scooter ,18
C1D8,KNPRES14DEL01,38,4.1,26.463504,80.372929,26.533504,80.442929,Buffet ,motorcycle ,50
7784,HYDRES02DEL02,33,4.9,17.41233,78.449654,17.49233,78.529654,Buffet ,motorcycle ,18
A83A,RANCHIRES03DEL01,27,4.1,0.0,0.0,0.11,0.11,Meal ,scooter ,44
8985,CHENRES20DEL03,26,4.5,12.975996,80.221898,13.065996,80.311898,Meal ,scooter ,17
B2B1,MUMRES13DEL02,25,4.8,19.178321,72.834715,19.258321,72.914715,Drinks ,scooter ,21
5269,PUNERES15DEL01,35,4.5,18.636215,73.751081,18.706215,73.821081,Snack ,electric_scooter ,27
674A,CHENRES06DEL02,29,4.9,13.054347,80.257221,13.184347,80.387221,Snack ,motorcycle ,21
626D,MUMRES09DEL03,29,4.9,18.994049,72.825203,19.054049,72.885203,Snack ,motorcycle ,29
4769,VADRES010DEL03,25,4.5,22.310329,73.169083,22.370329,73.229083,Drinks ,motorcycle ,11
7481,COIMBRES13DEL02,31,4.9,11.003669,76.976494,11.023669,76.996494,Meal ,electric_scooter ,21
B7A8,CHENRES15DEL03,26,4.1,13.026286,80.275235,13.086286,80.335235,Meal ,motorcycle ,22
4A2E,BANGRES08DEL01,22,4.7,12.906229,77.596791,12.946229,77.636791,Meal ,motorcycle ,26
500C,RANCHIRES17DEL02,26,4.7,23.374878,85.335739,23.454878,85.415739,Snack ,scooter ,23
4961,SURRES02DEL01,29,4.6,21.186608,72.794136,21.256608,72.864136,Meal ,electric_scooter ,30
99A9,BANGRES17DEL02,33,4.5,12.972532,77.608179,13.022532,77.658179,Snack ,electric_scooter ,22
758E,INDORES010DEL02,22,4.7,22.75004,75.902847,22.88004,76.032847,Snack ,motorcycle ,28
5A4A,CHENRES04DEL03,29,4.9,13.02978,80.208812,13.05978,80.238812,Snack ,motorcycle ,26
596C,CHENRES02DEL03,24,4.8,13.086438,80.220672,13.176438,80.310672,Drinks ,scooter ,23
A75,PUNERES11DEL01,37,4.7,18.533811,73.899315,18.543811,73.909315,Buffet ,motorcycle ,18
CE3D,KNPRES04DEL02,27,4.8,26.471529,80.313458,26.601529,80.443458,Snack ,scooter ,17
444,JAPRES01DEL01,29,4.6,-26.90519,-75.810753,26.97519,75.880753,Meal ,bicycle ,37
DDB3,AURGRES16DEL01,32,4.8,0.0,0.0,0.04,0.04,Drinks ,scooter ,26
3D27,VADRES17DEL02,32,4,0.0,0.0,0.08,0.08,Snack ,motorcycle ,43
B477,JAPRES20DEL02,25,4.6,26.956431,75.776649,27.086431,75.906649,Buffet ,motorcycle ,38
1333,INDORES02DEL01,34,4.7,22.651847,75.881991,22.721847,75.951991,Snack ,motorcycle ,43
31B6,VADRES18DEL01,32,4.7,0.0,0.0,0.11,0.11,Meal ,motorcycle ,28
236D,JAPRES07DEL03,28,4.6,26.766536,75.837333,26.826536,75.897333,Snack ,scooter ,11
32F2,COIMBRES06DEL01,25,4.6,11.021278,76.995017,11.131278,77.105017,Buffet ,motorcycle ,28
66B9,BANGRES17DEL02,28,4.9,12.972532,77.608179,13.022532,77.658179,Buffet ,scooter ,17
A6AB,MUMRES19DEL02,24,4.6,19.131141,72.813074,19.21114,72.893074,Snack ,motorcycle ,49
C70A,BHPRES17DEL01,33,5,23.218998,77.373573,23.228998,77.383573,Meal ,motorcycle ,21
6AAE,JAPRES02DEL02,35,4.7,26.914142,75.805704,26.934142,75.825704,Buffet ,scooter ,18
E027,AGRRES03DEL02,32,4.7,27.160832,78.011608,27.210832,78.061608,Meal ,motorcycle ,28
E247,LUDHRES20DEL01,23,2.6,30.885915,75.788259,30.995915,75.898259,Drinks ,scooter ,43
9545,VADRES06DEL03,26,4,22.31279,73.170283,22.34279,73.200283,Buffet ,motorcycle ,33
7BE2,INDORES13DEL01,36,4.6,22.745049,75.892471,22.785049,75.932471,Snack ,motorcycle ,25
131B,COIMBRES06DEL01,20,4.3,11.021278,76.995017,11.031278,77.005017,Drinks ,motorcycle ,24
CB4,INDORES02DEL01,24,4.7,22.651847,75.881991,22.721847,75.951991,Drinks ,scooter ,23
377C,VADRES010DEL03,32,4.9,22.310329,73.169083,22.370329,73.229083,Buffet ,electric_scooter ,27
7761,MYSRES05DEL01,35,4.5,12.323978,76.627961,12.333978,76.637961,Meal ,motorcycle ,22
6569,INDORES01DEL02,25,4.9,22.695207,75.866059,22.745207,75.916059,Meal ,scooter ,19
D3F,COIMBRES11DEL03,39,5,11.001753,76.986241,11.091753,77.076241,Snack ,motorcycle ,27
BEC 3.00,MUMRES16DEL02,35,4.9,19.120083,72.907385,19.250083,73.037385,Snack ,motorcycle ,43
D08F,BHPRES20DEL02,30,4.9,23.235123,77.398886,23.255123,77.418886,Drinks ,scooter ,12
12AD,JAPRES09DEL03,32,4,26.911378,75.789034,27.051378,75.929034,Drinks ,motorcycle ,51
54EC,MYSRES03DEL01,35,4.2,12.299524,76.64262,12.369524,76.71262,Drinks ,motorcycle ,44
8111,HYDRES14DEL01,23,4.9,17.426228,78.407495,17.466228,78.447495,Buffet ,scooter ,13
70C0,MUMRES04DEL01,29,4.6,19.254567,72.848923,19.264567,72.858923,Drinks ,motorcycle ,20
8F4,INDORES19DEL02,29,4.6,22.745536,75.893106,22.765536,75.913106,Meal ,electric_scooter ,10
A406,COIMBRES14DEL02,23,4.9,11.003681,76.975525,11.083681,77.055525,Buffet ,motorcycle ,19
1A4F,JAPRES09DEL03,26,4,26.911378,75.789034,27.051378,75.929034,Drinks ,motorcycle ,43
441,MYSRES01DEL01,29,4.6,12.311072,76.654878,12.381072,76.724878,Snack ,motorcycle ,49
E263,KNPRES02DEL02,31,4.7,26.471617,80.313564,26.491617,80.333564,Buffet ,scooter ,26
2344,MUMRES06DEL01,29,4.6,19.055831,72.833984,19.065831,72.843984,Drinks ,motorcycle ,21
DD02,KOLRES06DEL03,22,4.8,22.533662,88.366217,22.593662,88.426217,Meal ,motorcycle ,26
3977,INDORES06DEL01,30,4.7,22.728163,75.884212,22.738163,75.894212,Snack ,electric_scooter ,28
4CEE,COIMBRES12DEL02,24,4.5,11.000762,76.981876,11.080762,77.061876,Snack ,motorcycle ,49
60A2,CHENRES03DEL01,24,4.5,13.091809,80.219104,13.101809,80.229104,Drinks ,motorcycle ,11
E161,KNPRES11DEL03,27,4.8,26.474986,80.342796,26.564986,80.432796,Buffet ,motorcycle ,28
CF72,GOARES04DEL02,20,4.8,15.5696,73.742294,15.6196,73.792294,Drinks ,motorcycle ,16
355C,MUMRES18DEL03,23,4.9,19.1093,72.825451,19.1693,72.885451,Snack ,scooter ,16
A129,JAPRES16DEL02,38,4,26.849596,75.800512,26.929596,75.880512,Meal ,scooter ,44
5F61,CHENRES11DEL03,27,4.6,13.064181,80.236442,13.094181,80.266442,Snack ,motorcycle ,19
4326,VADRES13DEL03,39,4.8,22.310237,73.158921,22.340237,73.188921,Snack ,motorcycle ,34
C446,LUDHRES09DEL02,22,4.7,30.885814,75.786976,30.935814,75.836976,Drinks ,electric_scooter ,19
6D02,HYDRES08DEL03,20,4.6,17.438263,78.397865,17.528263,78.487865,Drinks ,motorcycle ,38
9412,COIMBRES19DEL01,36,4,11.022298,76.998349,11.092298,77.068349,Drinks ,motorcycle ,37
C3AB,AGRRES04DEL02,30,4.9,27.195928,77.998092,27.325928,78.128092,Buffet ,motorcycle ,27
626B,INDORES13DEL02,23,4.1,22.745049,75.892471,22.765049,75.912471,Drinks ,motorcycle ,23
41D,SURRES04DEL03,29,4.6,21.173493,72.801953,21.203493,72.831953,Snack ,motorcycle ,28
DE75,KNPRES01DEL01,38,4.2,26.483672,80.320708,26.523672,80.360708,Meal ,motorcycle ,31
701A,MUMRES07DEL01,30,4.7,19.091458,72.827808,19.161458,72.897808,Meal ,scooter ,30
906E,JAPRES19DEL02,38,4.5,26.913726,75.75282,26.993726,75.83282,Drinks ,motorcycle ,29
1954,COIMBRES18DEL03,37,4.7,11.02091,76.940432,11.08091,77.000432,Meal ,motorcycle ,29
1AFE,PUNERES17DEL01,25,4.9,18.530963,73.828972,18.640963,73.938972,Meal ,scooter ,26
AF05,JAPRES04DEL01,27,4.6,26.902328,75.794257,26.942328,75.834257,Drinks ,motorcycle ,15
745E,VADRES05DEL02,27,4.6,22.310526,73.170937,22.360526,73.220937,Buffet ,motorcycle ,27
AB19,PUNERES19DEL01,39,4,18.563934,73.915367,18.673935,74.025367,Buffet ,motorcycle ,43
B48,RANCHIRES18DEL02,24,4.1,23.351489,85.324253,23.371489,85.344253,Buffet ,motorcycle ,26
D75A,BHPRES02DEL02,31,5,0.0,0.0,0.13,0.13,Snack ,scooter ,15
5A1D,JAPRES16DEL03,27,4.6,26.849596,75.800512,26.879596,75.830512,Drinks ,scooter ,17
9FA7,JAPRES09DEL01,37,4.8,26.911378,75.789034,26.951378,75.829034,Drinks ,scooter ,32
47CD,MUMRES18DEL01,24,4.7,19.1093,72.825451,19.1493,72.865451,Buffet ,scooter ,27
88DE,RANCHIRES14DEL01,30,4.9,0.0,0.0,0.11,0.11,Drinks ,motorcycle ,24
5C06,BANGRES11DEL02,22,3.1,12.934365,77.616155,13.064365,77.746155,Meal ,scooter ,40
821E,JAPRES20DEL02,39,4,26.956431,75.776649,26.976431,75.796649,Buffet ,scooter ,34
BE50,MUMRES02DEL02,31,4.5,19.221315,72.862381,19.301315,72.942381,Drinks ,motorcycle ,49
5376,RANCHIRES14DEL02,31,4.7,0.0,0.0,0.02,0.02,Drinks ,scooter ,30
5F25,INDORES03DEL02,26,4.3,22.751857,75.866699,22.881857,75.996699,Drinks ,scooter ,36
78C2,JAPRES010DEL03,27,4.4,26.921411,75.793604,27.061411,75.933604,Snack ,scooter ,32
AB86,CHENRES010DEL03,39,4.1,13.066762,80.251865,13.126762,80.311865,Buffet ,scooter ,31
9DD8,HYDRES13DEL03,25,4.6,17.431477,78.40035,17.521477,78.49035,Meal ,motorcycle ,18
95F1,MYSRES15DEL02,21,5,12.352058,76.60665,12.402058,76.65665,Snack ,motorcycle ,15
51E,HYDRES15DEL03,29,4.6,-17.45971,78.368855,17.54971,78.458855,Meal ,motorcycle ,38
B46,PUNERES20DEL02,34,3.5,18.592718,73.773572,18.672718,73.853572,Buffet ,scooter ,37
55D5,PUNERES05DEL02,32,4.9,18.543626,73.905101,18.623626,73.985101,Buffet ,motorcycle ,25
A8CE,INDORES17DEL03,27,4.9,22.761226,75.887522,22.821226,75.947522,Drinks ,motorcycle ,19
37AA,JAPRES17DEL02,37,4.8,26.892312,75.806896,26.912312,75.826896,Buffet ,motorcycle ,29
76F1,MYSRES14DEL02,36,4.8,0.0,0.0,0.05,0.05,Meal ,electric_scooter ,18
8C7,PUNERES15DEL02,22,4.7,18.636215,73.751081,18.716215,73.831081,Drinks ,scooter ,28
83A6,HYDRES01DEL01,26,4.5,17.410371,78.437225,17.480371,78.507225,Buffet ,scooter ,26
552F,PUNERES17DEL02,26,5,18.530963,73.828972,18.660963,73.958972,Buffet ,motorcycle ,21
7053,VADRES18DEL01,30,4.8,0.0,0.0,0.11,0.11,Snack ,scooter ,36
B672,INDORES17DEL02,27,4.9,22.761226,75.887522,22.891226,76.017522,Buffet ,motorcycle ,18
E1FB,GOARES16DEL03,34,5,15.498603,73.826911,15.558603,73.886911,Buffet ,motorcycle ,31
B752,INDORES09DEL03,25,4.8,22.725835,75.887648,22.755835,75.917648,Meal ,motorcycle ,26
D01E,AGRRES04DEL01,22,4.5,27.195928,77.998092,27.305928,78.108092,Meal ,scooter ,15
85BE,MYSRES09DEL03,30,4.7,12.323194,76.630583,12.413194,76.720583,Meal ,scooter ,18
753,MUMRES11DEL02,29,4.6,18.994237,72.825553,19.014237,72.845553,Drinks ,scooter ,26
7B81,COIMBRES07DEL03,35,4.9,10.96185,76.971082,11.05185,77.061082,Snack ,electric_scooter ,42
21AF,SURRES04DEL01,27,5,21.173493,72.801953,21.213493,72.841953,Buffet ,motorcycle ,33
2FF5,CHENRES02DEL01,33,5,13.086438,80.220672,13.156439,80.290672,Meal ,motorcycle ,28
BED1,JAPRES04DEL01,23,4.7,26.902328,75.794257,26.972328,75.864257,Snack ,motorcycle ,38
560C,CHENRES14DEL02,36,4.8,13.026279,80.174568,13.076279,80.224568,Drinks ,scooter ,15
3929,INDORES09DEL03,36,4.9,22.725835,75.887648,22.815835,75.977648,Buffet ,motorcycle ,26
33BD,SURRES06DEL03,37,4.6,21.185047,72.80859,21.245047,72.86859,Buffet ,motorcycle ,26
BC8C,PUNERES18DEL02,27,4.5,18.593481,73.785901,18.643481,73.835901,Meal ,motorcycle ,21
B509,SURRES17DEL01,31,4.1,21.149569,72.772697,21.259569,72.882697,Drinks ,scooter ,37
A009,JAPRES11DEL01,23,4.6,26.90294,75.793007,26.91294,75.803007,Buffet ,scooter ,18
55C5,RANCHIRES07DEL03,22,4.9,23.359407,85.325055,23.419407,85.385055,Snack ,scooter ,24
BC5C,VADRES010DEL02,32,4.6,22.310329,73.169083,22.360329,73.219083,Buffet ,motorcycle ,29
4B46,SURRES05DEL02,35,4.5,21.175104,72.804342,21.225104,72.854342,Snack ,motorcycle ,25
A379,INDORES02DEL03,26,4.7,22.651847,75.881991,22.711847,75.941991,Buffet ,electric_scooter ,10
43F7,COIMBRES20DEL02,24,4.9,10.994136,76.963303,11.124136,77.093303,Snack ,scooter ,20
AD28,RANCHIRES04DEL03,27,4.9,23.359033,85.325347,23.449033,85.415347,Drinks ,motorcycle ,22
FC6,RANCHIRES05DEL01,22,4.5,23.355164,85.324097,23.425164,85.394097,Drinks ,scooter ,19
AB42,PUNERES15DEL01,26,4.8,18.636215,73.751081,18.676215,73.791081,Meal ,motorcycle ,16
86B5,PUNERES18DEL02,38,4.9,18.593481,73.785901,18.643481,73.835901,Buffet ,motorcycle ,18
5ED1,INDORES03DEL03,24,4.7,22.751857,75.866699,22.811857,75.926699,Buffet ,motorcycle ,16
6.8E+09,MYSRES04DEL01,22,4.3,12.3085,76.665808,12.3785,76.735808,Meal ,electric_scooter ,31
CE5B,GOARES03DEL01,31,4.7,15.574828,73.766883,15.614828,73.806883,Drinks ,motorcycle ,35
3C94,INDORES03DEL02,22,4.2,22.751857,75.866699,22.771857,75.886699,Snack ,motorcycle ,22
4974,COIMBRES07DEL03,37,4.9,10.96185,76.971082,11.02185,77.031082,Drinks ,scooter ,15
9561,INDORES02DEL02,33,5,22.651847,75.881991,22.701847,75.931991,Meal ,motorcycle ,19
B6BE,COIMBRES03DEL02,33,4.9,11.025083,77.015393,11.075083,77.065393,Snack ,motorcycle ,18
85D3,BANGRES01DEL03,21,4.9,12.933284,77.615428,12.993284,77.675428,Meal ,motorcycle ,18
3B68,RANCHIRES17DEL02,21,4.4,23.374878,85.335739,23.424878,85.385739,Meal ,motorcycle ,19
D196,ALHRES04DEL03,35,4.9,0.0,0.0,0.06,0.06,Buffet ,motorcycle ,45
A17A,HYDRES11DEL03,20,4.3,17.430448,78.418213,17.520448,78.508213,Drinks ,scooter ,35
1328,BANGRES07DEL03,22,4.8,12.978453,77.643685,13.008453,77.673685,Buffet ,scooter ,22
E1CF,LUDHRES20DEL02,30,4.7,30.885915,75.788259,30.905915,75.808259,Meal ,motorcycle ,27
1B5D,BANGRES02DEL02,29,4.6,12.970221,77.645396,13.100221,77.775396,Drinks ,scooter ,36
B025,SURRES18DEL02,38,4.4,21.149834,72.778666,21.279834,72.908666,Drinks ,electric_scooter ,41
8CF7,COIMBRES02DEL03,37,4.7,11.022477,76.995667,11.052477,77.025667,Drinks ,scooter ,17
9A6A,PUNERES08DEL01,25,4.6,18.53408,73.89852,18.60408,73.96852,Meal ,scooter ,18
D668,ALHRES14DEL01,35,4.9,25.459775,81.834841,25.569775,81.944841,Buffet ,motorcycle ,42
B8C5,BANGRES04DEL01,21,4.6,12.98041,77.640489,13.09041,77.750489,Snack ,motorcycle ,29
CFD6,KOCRES20DEL01,32,4.2,9.979186,76.317361,9.989186,76.327361,Meal ,motorcycle ,23
BF6D,DEHRES02DEL03,37,4.9,0.0,0.0,0.09,0.09,Meal ,motorcycle ,49
1414,MYSRES09DEL03,24,4.7,12.323194,76.630583,12.353194,76.660583,Meal ,electric_scooter ,16
11B5,INDORES13DEL02,26,4.6,22.745049,75.892471,22.765049,75.912471,Buffet ,electric_scooter ,14
9DE9,JAPRES02DEL02,32,3.8,26.914142,75.805704,26.994142,75.885704,Meal ,scooter ,35
BED8,BANGRES08DEL02,36,4.6,12.906229,77.596791,12.956229,77.646791,Meal ,motorcycle ,29
E01D,LUDHRES11DEL01,25,4.6,30.893081,75.821495,30.933081,75.861495,Snack ,scooter ,19
55CA,MUMRES05DEL02,37,4.9,18.927584,72.832585,18.977584,72.882585,Snack ,scooter ,39
2D35,MUMRES04DEL03,39,4.9,19.254567,72.848923,19.314567,72.908923,Snack ,motorcycle ,34
2175,RANCHIRES05DEL03,25,4.6,23.355164,85.324097,23.415164,85.384097,Buffet ,motorcycle ,16
4A3,SURRES010DEL03,29,4.6,21.17106,72.789292,21.20106,72.819292,Buffet ,electric_scooter ,15
518F,PUNERES20DEL01,28,4.5,18.592718,73.773572,18.602718,73.783572,Meal ,scooter ,16
26DC,BANGRES11DEL02,25,5,12.934365,77.616155,13.064365,77.746155,Drinks ,scooter ,10
C770,LUDHRES09DEL02,24,4.6,30.885814,75.786976,30.905814,75.806976,Buffet ,motorcycle ,11
9.4E+04,HYDRES06DEL03,25,4.8,17.455894,78.375467,17.515894,78.435467,Buffet ,scooter ,25
1606,RANCHIRES05DEL01,20,4.3,23.355164,85.324097,23.365164,85.334097,Snack ,motorcycle ,21
DE36,KNPRES15DEL03,22,4.7,26.482419,80.320939,26.572419,80.410939,Drinks ,motorcycle ,13
6F5F,PUNERES16DEL03,36,4.8,18.536718,73.830327,18.596719,73.890327,Snack ,motorcycle ,29
B3E6,HYDRES11DEL01,21,4.6,17.430448,78.418213,17.500448,78.488213,Buffet ,motorcycle ,43
DD4F,KOLRES01DEL02,38,4.9,22.514688,88.393294,22.534688,88.413294,Drinks ,motorcycle ,17
9D96,BANGRES20DEL03,35,4.6,12.972161,77.596014,13.002161,77.626014,Buffet ,motorcycle ,32
67D5,MUMRES05DEL03,39,4.6,18.927584,72.832585,19.017584,72.922585,Buffet ,motorcycle ,26
5CFE,INDORES19DEL02,37,4.8,22.745536,75.893106,22.825536,75.973106,Buffet ,motorcycle ,52
B6DD,CHENRES01DEL02,25,4.7,13.005801,80.250744,13.085801,80.330744,Meal ,motorcycle ,15
20A3,SURRES14DEL03,30,4.2,21.157729,72.768726,21.187729,72.798726,Buffet ,motorcycle ,33
45EB,MYSRES06DEL02,39,4.6,12.323994,76.626167,12.373994,76.676167,Meal ,motorcycle ,19
